code,name,zipcode,zipcode_address,latitude,longitude,contact_email,shippingEmail,billing_phone,contact_phone,billing_street_address_1,billing_city,billing_province,billing_postal_code,billing_country,clinic_street_address_1,clinic_street_address_2,clinic_city,clinic_province,clinic_country,clinic_postal_code,website,is_diamond_provider,reward_tier_name,reward_tier_number,reward_tier_rank,digital_excellence,hide_from_clinic_locator,distance_in_km
G03PRHW1,The Eye Studio LLC,63601,"Desloge, MO 63601, USA",37.828751,-90.544693,drsmith@theeyestudiomo.com,drsmith@theeyestudiomo.com,5732008732,5732008732,105 Science St,Park Hills,MO,63601,US,105 Science St,,Park Hills,MO,US,63601,http://www.theeyestudiomo.com/,no,partner,1,6,no,no,314.0032732868863
V3938R5K,LO Aesthetic studio,65065,"Osage Beach, MO 65065, USA",38.128094,-92.668571,maegan.luxemed@gmail.com,maegan.luxemed@gmail.com,5737231332,5737231332,3738 Osage Beach Pkwy ,Osage Beach,MO,65049,US,3738 Osage Beach Pkwy,Suite 102,Osage Beach,MO,US,65065,,no,bronze,3,5,no,no,333.9139627135717
9QK7L6IC,Body Anew Spa & Aesthetics,39110,"Madison, MS 39110, USA",32.514576,-90.130783,bodyanew@icloud.com,bodyanew@icloud.com,6016050452,6016050452,1040 Gluckstadt Rd,Madison,MS,39110,US,"1040 Gluckstadt Road, Gluckstadt Road",,Madison,MS,US,39110,,no,no_tier,0,99,no,no,337.483661850799
LWHK4NDF,Riverside Medical LLC,65066,"Owensville, MO 65066, USA",38.265079,-91.482147,riversidemedical@myyahoo.com,riversidemedical@myyahoo.com,5733012941,5732012112,4425 Glaser Hollow Rd,Bland,MO,65014,US,101 W Lincoln Avenue,,Owensville,MO,US,65066,https://riversidemedical.clientsecure.me/,no,partner,1,6,no,no,342.12502840652604
TCVVZCXA,"The Skin Consult, Inc",39157,"Ridgeland, MS 39157, USA",32.435299,-90.158859,sajani@theskinconsult.com,sajani@theskinconsult.com,8555887546,8555887546,158 Bridgewater Crossing,Ridgeland,MS,39157,US,158 Bridgewater Crossing,,Ridgeland,MS,US,39157,https://theskinconsult.com/,no,partner,1,6,yes,no,344.1710649869118
7U4GVVCF,"Kandiss Kaye Aesthetics, LLC",63028,"Festus, MO 63028, USA",38.125935,-90.393669,kandisskayeaesthetics@gmail.com,kandisskayeaesthetics@gmail.com,3146304844,3146304844,112 S. Second St.,Festus,MO,63028,US,110 E Main St,,Festus,MO,US,63028,,no,no_tier,0,99,no,no,349.60116277559825
XUPGBMKY,Mariposa Advanced Aesthetics,95338,"Mariposa, CA 95338, USA",37.461021,-119.927795,mariposa.advanced.aesthetics@gmail.com,mariposa.advanced.aesthetics@gmail.com,2093477807,2093477807,P.O. Box 5008-358,Mariposa,CA,95338,US,5077 Bullion St,,Mariposa,CA,US,95338,http://www.mariposaadvancedaesthetics.com/,no,partner,1,6,no,no,88.3589563204301
KS74TSBF,Li & Liao Optometry,93312,"Bakersfield, CA 93312, USA",35.373417,-119.127434,eejliao@gmail.com,Eejliao@gmail.com,6614282715,6614282715,9820 Brimhall Road,Bakersfield,CA,93312,US,9820 Brimhall Road,,Bakersfield,CA,US,93312,https://bakersfieldeyedoc.com/,no,partner,1,6,yes,no,158.37757544939507
FQ8JUGJY,Rhodes Medspa,93309,"Bakersfield, CA 93309, USA",35.351562,-119.057632,hello@rhodesmedspa.com,hello@rhodesmedspa.com,5107986221,5107986221,212 Coffee Rd,Bakersfield,CA,93309,US,212 Coffee Rd,Suite 206 Space 117,Bakerfield,CA,US,93309,https://rhodesmedspa.com/,no,partner,1,6,yes,no,161.912704899384
RG4TFBNQ,Allure Aesthetics,93311,"Bakersfield, CA 93311, USA",35.12685,-119.185577,mibarra@sendashc.com,Mibarra@sendashc.com,6618479920,6618479920,9450 Ming Ave,Bakersfield,CA,93311,US,9450 Ming Ave,Suite C,Bakersfield,CA,US,93311,https://myallurespa.com/,no,partner,1,6,yes,no,184.8151358352831
TCWQAZTS,20/20 Optometry of Silicon Valley,95131,"San Jose, CA 95131, USA",37.390297,-121.896103,lee@2020eyesonline.com,lee@2020eyesonline.com,4084330800,4084330800,2555 N 1st St,San Jose,CA,95131,US,2555 N. First St.,,San Jose,CA,US,95131,https://www.2020eyesonline.com/,no,bronze,3,5,yes,no,230.1120870497745
KCGND9YK,Optical Illusions of San Jose,95128,"San Jose, CA 95128, USA",37.318916,-121.94162,kat@opti-illusions.com,kat@opti-illusions.com,4085395236,4085395236,377 Santana Row,San Jose,CA,95128,US,377 Santana Row,Ste 1115,San Jose,AL,US,95128,http://opti-illusions.com/,no,partner,1,6,no,no,231.8898787976199
NX5S5H83,Tahoe Aesthetics,89449,"Stateline, NV 89449, USA",38.953754,-119.910446,canraynor@att.net,canraynor@att.net,7755807058,7755807058,998 Panorama Ct,South Lake Tahoe,CA,96150,US,209 Kingsbury Grade,STE 3C,Stateline,CA,US,89449,https://www.purityaestheticstahoe.com/,no,partner,1,6,no,no,245.7351325249127
H53TPKCB,Golden State Dermatology,94598,"Walnut Creek, CA 94598, USA",37.896183,-121.981438,ap@gsdermca.com,apierre@gsdermca.com,8054961234,8054961234,370 North Wiget Lane,Walnut Creek,CA,94598,US,370 North Wiget Lane,Suite 250,Walnut Creek,CA,US,94598,,no,no_tier,0,99,no,no,258.47334207069355
imuClvC0,Kelly Hood MD Dermatology,94549,"Lafayette, CA 94549, USA",37.892944,-122.117828,kellyhooddermatology@gmail.com,kellyhooddermatology@gmail.com,9252835500,9252835500,970 Dewing Ave,Lafayette,CA,94549,US,970 Dewing Ave,301,Lafayette,CA,US,94549,http://www.kellyhoodmd.com/,no,partner,1,6,yes,no,268.94486394102546
HD7DZV6U,RKM Aesthetics & Wellness,93003,"Ventura, CA 93003, USA",34.298534,-119.220451,pilladofranceen@icloud.com,pilladofranceen@icloud.com,8054023199,8054023199,231 North Dos Caminos Ave,Ventura,CA,93003,US,231 North Dos Caminos Ave,,Ventura,CA,US,93003,https://rkmaesthetics.com/,no,partner,1,6,no,no,276.31054927135614
N973ESAX,Flora Aesthetics and Wellness,93001,"Ventura, CA 93001, USA",34.276947,-119.276924,florabeautyrx@gmail.com,florabeautyrx@gmail.com,8059010761,8059010761,71 N Palm St,Ventura,CA,93001,US,71 N Palm St,,Ventura,CA,US,93001,https://floraaestheticsandwellness.com/,no,bronze,2,5,yes,no,278.4252590597181
FEQV3GD9,Functional Beauty,93021,"Moorpark, CA 93021, USA",34.294277,-118.88298,Josiearrigoninp@gmail.com,josiearrigoninp@gmail.com,8056207090,8056207090,6993 Wildridge CT,Moorpark,CA,93021,US,252 Los Angeles Ave,Suite G,Moorpark,CA,US,93021,https://functionalbeauty.co/,no,partner,1,6,yes,no,280.4135010977903
Z99J0LF9,Las Posas Eyecare,93010,"Camarillo, CA 93010, USA",34.233089,-119.080902,DRMCCARTHY@LASPOSASEYECARE.COM,DRMCCARTHY@LASPOSASEYECARE.COM,8054828849,8054828849,99 E DAILY DRIVE,CAMARILLO,CA,93010,US,99 E DAILY DRIVE,,CAMARILLO,CA,US,93010,,no,no_tier,0,99,no,no,284.6484289461181
DFU4GKK8,AVANT EYES OPTOMETRY,91326,"Porter Ranch, CA 91326, USA",34.289459,-118.562286,info@avanteyes.com,info@avanteyes.com,8189005650,8189005650,20165 Rinaldi Street,Porter Ranch,CA,91326,US,20165 Rinaldi Street,Suite 150,Porter Ranch,CA,US,91326,https://www.avanteyes.com/,no,partner,1,7,yes,no,287.3640063922688
DL68PQE5,Roots Wellness and Functional Medicine,91362,"Thousand Oaks, CA 91362, USA",34.197147,-118.824722,toni@rootswellnessfm.com,Toni@rootswellnessfm.com,8059062015,8059062015,1429 E Thousand Oaks blvd,Thousand Oaks,CA,91362,US,1429 E Thousand Oaks blvd,Suite 103,Thousand Oaks,CA,US,91362,https://www.rootswellnessfm.com/alumiermd,no,partner,1,6,yes,no,291.98612409721164
LXQKWHWF,Pierre Skin Care Institute,91361,"Hidden Valley, CA 91361, USA",34.138462,-118.89463,ppierremd007@gmail.com,Ppierremd007@gmail.com,8054969190,8054969190,77 E Rolling Oaks Dr #207,Thousand Oaks,CA,91361,US,77 E Rolling Oaks Dr #207,,Thousand Oaks,CA,US,91361,https://pierreskincare.com/,no,partner,1,6,yes,no,297.3318592464078
WJVL2ST7,MK Aesthetics Inc,91302,"Monte Nido, CA 91302, USA",34.130795,-118.684814,mkaestheticsinc@gmail.com,mkaestheticsinc@gmail.com,8184975815,8184975815,22254 Cairnloch St,Calabasas,CA,91302,US,22254 Cairnloch St,,Calabasas,CA,US,91302,,no,partner,1,7,no,no,301.77715434467854
FKPQAXHT,ProAge Medical Spa,89502,"Reno, NV 89502, USA",39.483566,-119.731018,nbernard@proagemedicalspa.com,nbernard@proagemedicalspa.com,7753132260,7753449444,137 Vassar Street,Reno,NV,89502,US,560 Mill Street,Suite 306,Reno,NV,US,89502,https://www.proagemedicalspa.com/,no,partner,1,6,yes,no,302.0587797682121
KD9TN3KF,New Vision Optometry,91506,"Burbank, CA 91506, USA",34.172848,-118.325737,newoptometry@gmail.com,newoptometry@gmail.com,8188453783,8188453783,2201 W. Olive Ave.,Burbank,CA,91506,US,2201 W. Olive Ave.,,Burbank,CA,US,91506,http://www.newvisionoptom.com/,no,partner,1,6,no,no,306.117491398005
RX2HVJMX,Toluca Lake Optometric Center,91505,"Burbank, CA 91505, USA",34.161514,-118.340347,tloc91505@gmail.com,tloc91505@gmail.com,8188411212,8188411212,15732 Castlewoods Dr,Sherman Oaks,CA,91403,US,4100 West Alameda Ave.,Ste. 102,Burbank,CA,US,91505,https://www.tolucalakeoptometric.com/,no,partner,1,6,yes,no,306.8895249705721
2UL26DBU,Evergreen Body Contouring and Aesthetics,80439,"Evergreen, CO 80439, USA",39.618488,-105.430237,coolsculptingofevergreen@gmail.com,coolsculptingofevergreen@gmail.com,7203668419,7203668419,5196 Bear Mountain Drive,Evergreen,CO,80439,US,4011 Evergreen Parkway,,Evergreen,CO,US,80439,http://coolsculptingofevergreen.com,no,no_tier,0,99,no,no,31.09612973682687
3EDCWMAC,Simply You Med Spa,80437,"Evergreen, CO 80437, USA",39.630001,-105.32,michelle.waller@comcast.net,michelle.waller@comcast.net,7203774199,7203774199,2942 Evergreen Parkway,Evergreen,CO,80437,US,2942 Evergreen Parkway,Suite 303,Evergreen,CO,US,80437,https://www.simplyumedspa.com/,no,partner,1,6,yes,no,40.57997788171682
PFN2TK7T,Healthy Glow,80437,"Evergreen, CO 80437, USA",39.630001,-105.32,jess.dismuke@gmail.com,Jess.dismuke@gmail.com,7203236601,7203236601,2942 Evergreen Parkway,Evergreen,CO,80437,US,Healthy Glow,Suite 303,Evergreen,CO,US,80437,http://www.healthyglowevergreen.com/,no,partner,1,6,yes,no,40.57997788171682
3XCPNEHA,Prima Derma LLC,80401,"Lakewood, CO 80401, USA",39.715878,-105.231186,primaderma@icloud.com,primaderma@icloud.com,7204609275,7204609275,14828 W 6th Ave,Golden,CO,80401,US,14828 W 6th Ave,Ste 16-b,Golden,CO,US,80401,,no,partner,1,7,no,no,50.65080922478186
LJGUF6JP,"Eyecare Center of Ken Caryl, P.C.",80127,"Denver, CO 80127, USA",39.535023,-105.149284,theteam@eyecarekencaryl.com,theteam@eyecarekencaryl.com,3039736333,3039736333,8321 Sangree De Cristo Rd,Littleton,CO,80127,US,8321 Sangre De Cristo Rd,Ste 104,Littleton,CO,US,80127,https://eyecarekencaryl.com/,no,partner,1,6,yes,no,54.28550382353678
FL6Y5YM5,Essex Medspa,80123,"Lakewood, CO 80123, USA",39.616604,-105.067429,sohaydamd@essexmedspa.com,sohaydamd@essexmedspa.com,7209844099,7209844099,9200 W Cross Dr,Littleton,CO,80123,US,8555 West Belleview Ave,A06,Littleton,CO,US,80123,https://essexmedspa.com/,no,partner,1,6,no,no,61.68815369973393
5DD9LFS3,Clarified Complexions,80033,"Wheat Ridge, CO 80033, USA",39.777584,-105.108353,tara@clarifiedcomplexions.com,tara@clarifiedcomplexions.com,3035218542,3035218542,"3280 Wadsworth Blvd, Suite 100",Wheat Ridge ,CO,80033,US,3280 Wadsworth Blvd #100,,Wheat Ridge,CO,US,80033,https://www.clarifiedcomplexions.com/,no,bronze,2,5,no,no,62.97424800805988
T7SMMAK4,Spa in The City,80223,"Denver, CO 80223, USA",39.700783,-105.003143,ginarae@spainthecity.biz,ginarae@spainthecity.biz,3033205773,3033205773,136 North Kalamath Street,Denver,CO,80223,US,136 North Kalamath Street,,Denver,CO,US,80223,https://spainthecity.biz/,no,partner,1,6,yes,no,68.78435901272087
9UJ5ENYH,Alpine Aesthetics and Skincare,80222,"Denver, CO 80222, USA",39.669632,-104.933044,alpineskindenver@gmail.com,alpineskindenver@gmail.com,2142322393,2142322393,1660 S Albion St,Denver,CO,80222,US,1660 S Albion St,Unit 905 B,Denver,CO,US,80222,http://www.alpineaestheticsandskincare.com/,no,partner,1,6,yes,no,73.93655156260624
ARBUCA83,Foxy Medical Spa by Hope,80246,"Glendale, CO 80246, USA",39.699905,-104.933044,hjsdavis@gmail.com,hjsdavis@gmail.com,7204950839,7204950839,6851 S Gaylord st ,Centennial,CO,80122,US,950 S Cherry st,suite 1675,Denver,CO,US,80246,http://foxymdspa.com/,no,partner,1,7,no,no,74.59992850310643
XED2KCZC,Mountain Dermatology Specialists,81632,"Edwards, CO 81632, USA",39.64711,-106.65271,admin@mountaindermatology.com,admin@mountaindermatology.com,9709261800,9709261800,105 Edward Village Blvd,Edwards,CO,81632,US,105 Edward Village Blvd,Unite 211G,Edwards,CO,US,81632,https://mountaindermatology.com/,no,partner,1,7,no,no,75.37191838600091
5IQ1ANAd,Sitruc MedSpa,80026,"Lafayette, CO 80026, USA",39.996063,-105.090813,sitrucmedspa0822@hotmail.com,sitrucmedspa0822@hotmail.com,3033599423,3033599423,po box 9748,breckenridge,CO,80424,US,1200 S Public Rd,Suite 126,Lafayette,CO,US,80026,https://www.instagram.com/sitrucmedspa/,no,partner,1,6,yes,no,77.1332055751058
P3B2FQXC,Skincare and Moore,80112,"Greenwood Village, CO 80112, USA",39.58358,-104.85714,anastajzam@skincareandmoore.com,Anastajzam@skincareandmoore.com,9253898922,7205031100,2670 E County Line Rd,Highlands Ranch,CO,80126,US,6851 S HOLLY CIR,STE 220,CENTENNIAL,CO,US,80112,https://skincareandmoore.com/,no,bronze,3,5,yes,no,79.37023395146925
9C6C8458,MD Body & Med Spa,80112,"Greenwood Village, CO 80112, USA",39.58358,-104.85714,rachel@mdbodyandmedspa.com,rachel@mdbodyandmedspa.com,3032201100,3032201100,7939 E Arapahoe Rd,Greenwood Village,CO,80112,US,7939 E Arapahoe Rd,210,Greenwood Village,CO,US,80112,https://mdbodyandmedspa.com/,no,partner,1,6,no,no,79.37023395146925
4VV83R9T,Tox Guy LLC,80112,"Greenwood Village, CO 80112, USA",39.58358,-104.85714,toxguyco@gmail.com,toxguyco@gmail.com,9703008877,9703008877,11073 Watermark St,Parker,CO,80134,US,9034 E Easter Place,Suite 201,Centennial,CO,US,80112,https://toxguy.com/,no,partner,1,6,yes,no,79.37023395146925
zUEt9EIG,Muse Medical Artistry ,80014,"Denver, CO 80014, USA",39.663162,-104.82795,musemedartistry@gmail.com,musemedartistry@gmail.com,7203814191,7203814191,25409 E Fair Dr,Aurora,CO,80016,US,2993 S. Peoria St.,Ste 210,Aurora,CO,US,80014,https://www.musemedicalartistry.com/,no,partner,1,6,no,no,82.69972447951908
6HE2TTLF,Rocky Mountain Beauty Bar,80501,"Longmont, CO 80501, USA",40.173328,-105.114204,kstivers15@gmail.com,kstivers15@gmail.com,9092667213,9092667213,665 Frontage Road,Longmont,CO,80501,US,665 Frontage Road Suite 250,,Longmont,CO,US,80501,,no,partner,1,6,no,no,89.73578710738337
JVJQU44H,Moreno Aesthetics LLC,80022,"Denver, CO 80022, USA",39.866592,-104.775429,heather@allthingsskinmedspa.com,heather@allthingsskinmedspa.com,7209378006,7209378006,13611 E 104th Ave,Commerce City,CO,80022,US,13611 E. 104th Ave,#300,Commerce City,CO,US,80022,http://www.allthingsskinmedspa.com/,no,partner,1,6,no,no,93.02580519742142
3FZWCJS5,"Caitlin Schwein, PA-C",80116,"Franktown, CO 80116, USA",39.346928,-104.72876,caitie.schwein@gmail.com,Caitie.schwein@gmail.com,3035940093,3035940093,344 Post Oak Cir,Franktown,CO,80116,US,344 Post Oak Cir,,Franktown,CO,US,80116,,no,partner,1,6,no,no,93.21828755216724
P2QSCVQ9,18 Spa,80537,"Loveland, CO 80537, USA",40.372135,-105.196075,kelly@18spaco.com,kelly@18spaco.com,9705873008,9705873008,3180 Branding Iron Ct,Milliken,CO,80543,US,1135 N Lincoln Ave,Unit 1,Loveland,CO,US,80537,https://www.18spaco.com/,no,bronze,2,5,yes,no,104.16446440901362
VClTzyxZ,Holistic Health Code,06032,"Farmington, CT 06032, USA",41.730202,-72.839729,arlene@holistichealthcode.com,arlene@holistichealthcode.com,8609400900,8609400900,1051 Farmington Avenue,Farmington,CT,06032,US,1051 Farmington Avenue,,Farmington,CT,US,06032,https://www.holistichealthcode.com/,no,partner,1,6,yes,no,24.975919969869967
EBLKXSDJ,Golden Aesthetics,06470,"Newtown, CT 06470, USA",41.382137,-73.300125,james@golden-aesthetics.com,james@golden-aesthetics.com,2037850100,2037850100,125 South Main St,Newton,CT,06470,US,125 S Main St,Suite D,Newtown,CT,US,06470,@goldenaestheticsct,no,partner,1,7,yes,no,30.28573604786473
A8936LXW,Jeffrey Rosenthal MD,06824,"Fairfield, CT 06824, USA",41.19482,-73.28833,rosenthalcosmetic@gmail.com,Rosenthalcosmetic@gmail.com,2033353223,2033353223,140 Sherman Street,Fairfield,CT,06824,US,140 Sherman Street,,Fairfield,CT,US,06824,,no,partner,1,7,no,no,48.39572626142541
KYRB9RZM,Novum Initiis Health & Wellness,12531,"Holmes, NY 12531, USA",41.543045,-73.665398,billie@novuminitiis.com,billie@novuminitiis.com,7182139812,7182139812,93 Mountain View Drive,Holmes,NY,12531,US,93 Mountain View Drive,,Holmes,NY,US,12531,https://www.novuminitiishealth.com/,no,partner,1,6,yes,no,48.51569246061288
YBATRELA,"Opal Medical Aesthetics, LLC",06066,"Vernon, CT 06066, USA",41.818611,-72.479027,lindseyalbanohart@gmail.com,lindseyalbanohart@gmail.com,8602587868,8602587868,26 Blair Road,Willington,CT,06279,US,"281 Hartford Turnpike, Suite 201",,Vernon,CT,US,06066,https://www.opalmedicalaesthetics.com/,no,partner,1,6,yes,no,55.9174560021222
T4Z4VT47,Prima Ultimate Skin Care,06880,"Westport, CT 06880, USA",41.12701,-73.359077,Dana@primaultimateskincare.com,Dana@primaultimateskincare.com,2034549696,2034549696,292 Post Rd E,Westport,CT,06880,US,292 Post Road E,,Westport,CT,US,06880,https://primaultimateskincare.com/,no,partner,1,6,yes,no,57.59014740392375
MJP9UV2A,Skinsa Beauty by Kristen Evans,10506,"Bedford, NY 10506, USA",41.188103,-73.641846,Kristen@skinsabeauty.com,Kristen@skinsabeauty.com,3472769060,3472769060,448F old post rd,Bedford,NY,10506,US,448F Old Post Rd,,Bedford,NY,US,10506,https://www.skinsabeauty.com/kristen-evans,no,partner,1,6,yes,no,65.32103889440017
L9HXVS3Y,Tula Beauty,11733,"Setauket- East Setauket, NY 11733, USA",40.950977,-73.099556,bytulabeauty@gmail.com,bytulabeauty@gmail.com,6314966677,6314966677,222 Main Street,East Setauket,NY,11733,US,222 Main Street,,East Setauket,NY,US,11733,https://www.instagram.com/tulabeautyspa/,no,partner,1,6,no,no,72.53270563834137
UBJVZKMQ,Luminary Advanced Aesthetics,12508,"Beacon, NY 12508, USA",41.489662,-73.971252,luminaryspahv@gmail.com,Luminaryspahv@gmail.com,8454403244,8457645188,464 Main St,Beacon,NY,12508,US,464 Main St,,Beacon,NY,US,12508,https://luminaryspany.com/,no,bronze,2,5,yes,no,74.60132776450699
4X0DISQL,"Aura Advanced Aesthetics, Inc",12542,"Marlboro, NY 12542, USA",41.609924,-73.994759,info@auraspany.com,info@auraspany.com,8456292398,8456292398,379 Lattintown Road,Marlboro,NY,12542,US,"379 Lattintown Road, Lattintown Road",,Marlboro,NY,US,12542,,no,no_tier,0,99,no,no,75.41456592404691
JAQZJTXX,Dbott Esthetics & Color,11776,"Port Jefferson Station, NY 11776, USA",40.9086,-73.046432,dbott01@optonline.net,Dbott01@optonline.net,6319282817,6319282817,21 Dorothy St,Port Jefferson Station,NY,11776,US,21 Dorothy Street,,Port Jefferson Station,NY,US,11776,,no,bronze,2,5,no,no,77.31532187389237
oCqWl5aS,Bare Skin and Laser,10570,"Pleasantville, NY 10570, USA",41.135887,-73.788971,info@bareskinandlaser.com,info@bareskinandlaser.com,9147479600,9147479600,201 Marble Ave,Plesantville,NY,10570,US,201 Marble Ave,,Pleasantville,NY,US,10570,https://www.bareskinandlaser.com/,no,no_tier,0,99,yes,no,78.25793694070164
PHWF7HMR,Laser Arts Studio,12550,"Newburgh, NY 12550, USA",41.530609,-74.053513,la.studio.ny@gmail.com,La.studio.ny@gmail.com,8455881148,8455881148,275 North St,Newburgh,NY,12550,US,275 North St,,Newburgh,NY,US,12550,https://www.laserartsstudio.com/,no,partner,1,6,yes,no,80.74975947741696
KM3QHCRM,Lulu Skincare & Beauty Bar,10580,"Rye, NY 10580, USA",40.974976,-73.694824,rioshollmann@gmail.com,rioshollmann@gmail.com,2129458794,9149245423,12 Brevoort Lane,Rye,NY,10580,US,12 Brevoort Lane,,Rye,NY,US,10580,https://www.instagram.com/luluskincareandbeautybar/,no,no_tier,0,99,no,no,86.32869345712385
N2N7JQ5B,Mark D Epstein MD,11788,"Smithtown, NY 11788, USA",40.815384,-73.211655,rverspoor@epsteinplasticsurgery.com,Rverspoor@epsteinplasticsurgery.com,6316891100,6316891100,200 Motor Pkwy,Hauppauge,NY,11788,US,200 Motor Pkwy,B12,Hauppauge,NY,US,11788,https://www.epsteinplasticsurgery.com/,no,partner,1,6,no,no,88.21428335824204
LMT66DQQ,Defining Beauty,10530,"Scarsdale, NY 10530, USA",41.021446,-73.8125,bbbernadine@aol.com,bbbernadine@aol.com,9142872055,9142872055,364 Ridge Rd,Hartsdale,NY,10530,US,364 Ridge Road,,Hartsdale,NY,US,10530,https://www.definingbeauty.net/,no,partner,1,6,no,no,88.59342299679376
KRXDCXBE,"Rockland Thoracic and Vascular Associates, PLC dba Palisades Vein Center and Medical Spa",10956,"New City, NY 10956, USA",41.160427,-73.994759,cdrum@rtvamail.com,cdrum@rtvamail.com,8453625200,8453625200,873 Route 45,New City,NY,10956,US,873 Route 45,Suite 105,New City,NY,US,10956,http://www.palisadesveincenter.com,no,partner,1,6,no,no,90.2802301206504
K99H6ABN,White’s Apothecary Westhampton Beach,11978,"Westhampton Beach, NY 11978, USA",40.843239,-72.650597,whiteswesthampton@gmail.com,whiteswesthampton@gmail.com,6319226227,6319226227,132 Main Street,Westhampton Beach,NY,11978,US,132 Main Street,,Westhampton Beach,NY,US,11978,https://www.city-chemist.com/,no,partner,1,6,no,no,92.07554352075287
K7WAML3M,Lavender Lush Aesthetics PLLC,11791,"Syosset, NY 11791, USA",40.833485,-73.500511,rgrellamd@aol.com,rgrellamd@aol.com,5165846357,5165846357,18 Jackson Avenue,Syosset,NY,11791,US,18 Jackson Avenue,Suite 2,Syosset,NJ,US,11791,https://www.lavenderlushaesthetics.com/,no,partner,1,6,yes,no,92.29073292393188
37F96EXM,Arroyo Np on Family Health,11791,"Syosset, NY 11791, USA",40.833485,-73.500511,jarroyonp@gmail.com,jarroyonp@gmail.com,6317695047,6317695047,224 Linden St ,Massapequa Park,NY,11762,US,60 Queens St,,Syosset,NY,US,11791,https://mynextlevelwellness.com/,no,partner,1,6,yes,no,92.29073292393188
HM7JQBVR,SKIN LLC,19901,"Leipsic, DE 19901, USA",39.208134,-75.457779,nicolebr@pcom.edu,nicolebr@pcom.edu,3027343376,3027343376,95 wolf creek blvd,Dover,DE,19901,US,95 wolf creek Blvd,unit 1 ,Dover,DE,US,19901,,no,bronze,2,5,no,no,33.60456962687403
